ticketID|status
149710103448|Resolved
151021048649|In progress
151032551108|In progress
151042743210|Waiting
151061091435|Waiting
151181751010|Resolved
152101044571|Waiting
152108310677|Resolved
153679103109|Waiting
154107399102|Waiting
154141011910|Waiting
158101017283|Resolved
158105823103|Resolved
161010348139|Resolved
161013411108|Waiting
161014107119|In progress
161014188210|Waiting
161017692107|Resolved
161046105177|Resolved
161055110385|Resolved
161081062333|In progress
161257441010|Waiting
162105334910|Waiting
163110610734|Resolved
163110875810|Resolved
163725181010|Waiting
164101911079|In progress
168101029845|Waiting
168410421910|Resolved
168561101055|Waiting
169610671011|Resolved
171045651075|Waiting
171067108241|Waiting
171098931013|In progress
172106109445|Waiting
172816410109|Waiting
173102671043|Resolved
173710810217|Resolved
174971051210|In progress
176101063232|Waiting
176792101032|Resolved
179531010329|In progress
181011019223|In progress
181018957510|Waiting
181039398410|Resolved
181059105617|Resolved
181081022912|Resolved
181104210339|In progress
181108127710|Waiting
181221010928|In progress
181511061108|Waiting
182251010592|In progress
182947311010|In progress
183105106338|In progress
184102106589|In progress
185151086510|Waiting
185271091091|Waiting
185544103107|Waiting
187310102983|Waiting
188323610107|Resolved
191010828944|Waiting
191010849455|In progress
191011510379|Resolved
191033105173|Resolved
191069797410|Resolved
191091310214|Waiting
191092831035|Waiting
192291034103|Resolved
192610286910|Waiting
192994791010|In progress
193108910424|Resolved
193941039107|Waiting
194625210106|Waiting
195351010834|Waiting
196106361038|In progress
196210555106|Waiting
197210551091|Resolved
199106617910|Resolved
199610210658|Waiting
210105649879|Resolved
210106321944|In progress
210106895836|In progress
210109517146|Waiting
210119321042|In progress
210223231033|Waiting
210266726810|In progress
210273410542|Resolved
210282919107|Waiting
210310349261|In progress
210318662105|In progress
210344610965|Resolved
210359622103|In progress
210364105892|Resolved
210381410414|In progress
210431044975|In progress
210468571059|In progress
210491107942|In progress
210498310438|Resolved
210531854110|In progress
210533282108|Resolved
210535581069|Waiting
210552156510|Waiting
210610255842|In progress
210629648104|In progress
210672109693|In progress
210685911031|Resolved
210761141094|Resolved
210772759610|Waiting
210829525410|In progress
210911029119|Resolved
210961011746|Resolved
211017521063|Resolved
211044412410|Waiting
211055410783|Resolved
211061068827|Resolved
211065231023|Resolved
211837110110|Resolved
213101076683|Resolved
214681010496|Waiting
216107102268|In progress
216641010153|In progress
217410832810|Resolved
218541010425|In progress
219610291210|Resolved
219886104310|Resolved
221064183102|Waiting
224551054210|Waiting
224911091079|Waiting
225102287910|Waiting
225105310579|Resolved
225383101046|Waiting
227109843102|Waiting
228109951062|Resolved
231013107162|Waiting
231033103344|Waiting
231063411075|Resolved
231089102875|Resolved
231091091364|In progress
231098810466|Waiting
231211106710|Waiting
233101031812|Resolved
233319910110|Resolved
234668410109|In progress
235101085859|Waiting
235107910537|Waiting
235781094107|In progress
235955531010|In progress
236241010427|In progress
238101133610|In progress
238491071095|Waiting
239631042810|In progress
241010583686|Resolved
241018671108|Resolved
241818110610|In progress
242551011710|Resolved
245512631010|In progress
245851062101|In progress
247487103106|In progress
248610210386|Resolved
251012577102|In progress
251058451041|Waiting
251071048777|Resolved
252310242410|In progress
253110235105|Waiting
254259610610|Resolved
254310396410|Resolved
254910241107|Waiting
255101971046|Resolved
255109941087|In progress
256310725610|Waiting
256519101058|Resolved
257137410210|Waiting
257310421079|In progress
257471063410|In progress
257791410106|In progress
257844351010|Waiting
258271610410|Waiting
259104827910|Waiting
261052845810|In progress
262101104596|In progress
263105887104|Resolved
263810710545|In progress
264101194810|Resolved
265106102629|In progress
267104711062|Waiting
267258310310|Waiting
267759410107|Resolved
268110109579|Waiting
268356106108|In progress
268910561087|Waiting
269126210103|Resolved
271010152391|In progress
271010528233|In progress
271037102267|Waiting
271041031394|Resolved
271056791052|Resolved
271059892510|Waiting
273108221098|In progress
276365910103|Resolved
276935591010|Waiting
277108191068|Resolved
277482671010|Resolved
278105104764|Waiting
279103289610|Resolved
279810518106|In progress
281010223487|Resolved
281031861074|Waiting
281710931019|Resolved
282210231044|In progress
282422810107|Resolved
283101051783|In progress
283103754103|Resolved
283105617108|In progress
284521510810|In progress
286710961054|In progress
287104610376|Waiting
287545101026|Waiting
288961010175|In progress
289101755102|Waiting
289210556610|Resolved
291051871083|Waiting
291053345104|Waiting
291947106108|In progress
292101169107|Resolved
293105812107|Waiting
293910105634|Resolved
295361052410|Waiting
296510261102|In progress
297109661024|Waiting
297499471010|In progress
297810112210|Resolved
299106106317|Resolved
299514104910|Waiting
310101819437|Waiting
310102371981|Resolved
310102845162|In progress
310104146455|Resolved
310105873579|Waiting
310110968767|Resolved
310137981045|In progress
310181921088|Resolved
310195417410|Waiting
310199439108|Waiting
310238153710|Waiting
310261851038|Resolved
310265110764|In progress
310281096735|Waiting
310337491037|Waiting
310359310781|In progress
310365811071|Resolved
310371047261|Waiting
310410199763|Waiting
310410318736|Resolved
310410982763|Waiting
310427108894|In progress
310457104526|In progress
310491085243|Waiting
310510631693|Resolved
310547106668|Waiting
310579998105|Waiting
310610719681|Resolved
310631544810|Resolved
310721017349|Waiting
310739147105|Waiting
310816831059|Waiting
310826881013|Resolved
310841088741|Resolved
310844717110|Resolved
310851049563|Resolved
310861058276|Waiting
310896838104|Waiting
310912689510|Waiting
310963661109|Resolved
311021015998|Waiting
311024310853|Resolved
311076151043|Resolved
311091021173|Waiting
312110710674|Resolved
313210511046|In progress
314103710422|Resolved
314106511094|Waiting
319102101387|Waiting
319377101610|Resolved
321010342473|In progress
321018110939|Resolved
321051710431|In progress
322510228105|Resolved
324101285105|In progress
324110381036|Resolved
324551101084|Resolved
324610881052|Waiting
324811045104|Waiting
325101027469|Waiting
325101027492|Resolved
326267107410|In progress
327641010483|In progress
328110691059|Waiting
329310102139|Resolved
329671810101|In progress
331036109718|Waiting
331044510314|In progress
331047647102|In progress
331061610738|Resolved
331076751015|Resolved
331851048210|Waiting
331981010877|Waiting
332710559510|In progress
332717101074|Waiting
333101065253|In progress
333106106636|In progress
333108121082|Waiting
333118210109|In progress
335106561091|In progress
335109759108|In progress
337952101017|Waiting
338108267810|Waiting
338310981049|In progress
338810108254|Resolved
339107332106|In progress
339726109109|Resolved
341010917867|Waiting
341011017123|In progress
341041084245|In progress
341055104378|Waiting
341084513106|Resolved
341325102610|In progress
341751010142|In progress
343101884210|In progress
344378410910|Waiting
344610376410|In progress
345106410531|In progress
345310910514|Resolved
345396210103|Resolved
347610598910|Waiting
348522101103|Waiting
351041055663|Resolved
351071033977|Waiting
351106169108|Waiting
353109411103|Waiting
354964109103|In progress
355410107617|In progress
355510910736|In progress
356105102112|In progress
356688710107|Resolved
358141014710|Waiting
358910378107|Resolved
359101651094|In progress
359109165108|Resolved
359410102582|Resolved
361032379103|Resolved
361039715105|In progress
361039775610|Resolved
361072104765|Resolved
361087691057|Resolved
361104161051|In progress
361971010574|Waiting
363106341079|In progress
363510109716|Resolved
364267410410|Resolved
364461021025|Resolved
365473102109|Resolved
366274105105|Resolved
366646810310|Waiting
367932181010|In progress
368910732103|Waiting
369478410101|In progress
369642106104|Resolved
371010253853|In progress
371010925942|Waiting
371053472410|Resolved
371064107764|Resolved
371105103558|Waiting
371683510109|Resolved
372921510105|Waiting
373128610510|In progress
373410251107|Resolved
374101910673|In progress
374102251093|In progress
375101652710|Resolved
378598761010|Waiting
379104105527|Resolved
379679101063|Resolved
381010327544|Waiting
381015105419|Waiting
381041105258|In progress
381107557110|Resolved
381108103438|Resolved
381171110107|Resolved
381263110105|Resolved
381361061094|In progress
382101324110|Waiting
382710381810|Waiting
383711047107|In progress
384239108510|Waiting
384241010969|Waiting
385103321108|Waiting
385107110351|Resolved
386106647102|In progress
386271026107|Waiting
386710724103|Resolved
387411022210|Waiting
388589410104|Waiting
391010767344|Resolved
391021768710|Resolved
391037103694|Resolved
391069721109|Waiting
391092104199|In progress
391361085810|Resolved
391462331010|In progress
391510723210|In progress
391732101073|Waiting
392310510932|In progress
392610766210|Resolved
393101037993|Resolved
394471410510|In progress
394510102967|Resolved
394910461027|In progress
395101044922|Resolved
396210310661|In progress
399467411010|In progress
410103164935|Waiting
410106414256|Resolved
410109291429|In progress
410110435412|Waiting
410210427419|Resolved
410251023472|In progress
410253619210|Resolved
410276141082|Waiting
410291371018|Resolved
410310492818|In progress
410311286109|In progress
410443941110|Resolved
410461107474|In progress
410461912109|In progress
410487106578|Resolved
410491037673|In progress
410557109626|In progress
410561049885|Waiting
410564961011|In progress
410589731067|Waiting
410610677459|Resolved
410634511101|Resolved
410652963101|Waiting
410665962108|In progress
410710261664|Resolved
410710394532|Resolved
410722271068|Waiting
410737410631|In progress
410742109142|In progress
410752651098|In progress
410767107146|Waiting
410810517556|In progress
410812610661|In progress
410868934510|Resolved
410883484310|Waiting
410889253610|Resolved
410951072281|Waiting
410954951810|In progress
410991038163|In progress
411024189107|Resolved
411052122106|Resolved
411085799102|Resolved
411361010588|Resolved
412834510510|In progress
413310221033|Waiting
413510107823|In progress
414101044239|Resolved
415310744510|In progress
415441010247|In progress
415610835910|Waiting
416210586106|Waiting
421026486210|Resolved
421048781310|Resolved
421071069811|In progress
421087872102|Resolved
423108681048|Resolved
423109636109|In progress
423765210109|In progress
424101058925|In progress
425465105105|Waiting
426510311026|Waiting
427811051095|Waiting
428971032107|Resolved
429103104916|Waiting
431010121816|Resolved
431010123496|Resolved
431010636371|Waiting
431022891065|Waiting
431028102618|In progress
431042791055|Waiting
431057184410|Resolved
431059384810|Waiting
431081093858|In progress
431103110533|Waiting
432528106106|Waiting
433581041086|Resolved
434108101282|Waiting
434111031106|Resolved
437103101931|In progress
441028387810|Resolved
441031042268|In progress
441032105281|In progress
441056541055|Waiting
441274101066|Resolved
441781079101|Resolved
442610744105|In progress
442997110310|Waiting
443981010371|Waiting
444291021510|Resolved
444510675910|Resolved
444610109226|In progress
444948310810|Waiting
447102147210|In progress
447911010448|Waiting
448510101873|Waiting
451055910111|Waiting
451082723101|Waiting
451104510243|In progress
451106122410|Resolved
451511011081|Resolved
451810810461|Waiting
452531310103|Resolved
458102106888|Resolved
461010932618|Waiting
461016722910|Resolved
461019641092|Resolved
461071610757|Waiting
461075107223|Waiting
461199610710|In progress
462103310368|Waiting
462108659910|Resolved
463712104410|Waiting
464851071068|In progress
465107710351|Waiting
465910755710|Waiting
466710510775|Waiting
466910510161|In progress
467108110464|Waiting
467431041075|Resolved
468108110393|Waiting
468881033102|In progress
471010979866|Resolved
471023817810|In progress
472423109110|Resolved
472428101057|In progress
472710310372|Resolved
473107451910|In progress
473971041057|In progress
474422106710|Resolved
474910511027|In progress
475107221083|Waiting
475710610251|Waiting
476821035105|Resolved
477101253105|In progress
478106710298|Resolved
478108941036|In progress
478311078810|Waiting
481018768102|Resolved
481038810882|Waiting
481039279101|Waiting
481056528107|In progress
481062110549|In progress
481076551053|Waiting
481095863103|Resolved
482102424710|In progress
483106861092|Waiting
483961044105|Resolved
485102219610|Waiting
485109310495|Resolved
486107110565|Resolved
487103610281|Resolved
488109104689|Waiting
489103105815|Resolved
491026655310|Waiting
491063891048|Resolved
491083510729|In progress
491097599410|Resolved
491098671103|Resolved
491102241019|Resolved
491104107646|Waiting
491241066106|Resolved
493521510510|In progress
495101065839|Resolved
495210381035|Waiting
495810101491|Waiting
510102998896|Waiting
510107916949|Resolved
510108555547|Waiting
510108875994|Waiting
510163359104|Waiting
510210475584|In progress
510210734992|Resolved
510232632110|Waiting
510245183108|Waiting
510283210944|In progress
510310577756|Waiting
510361059231|In progress
510384188107|Resolved
510445394108|In progress
510447191062|In progress
510463861077|Waiting
510510198414|Waiting
510527171028|Resolved
510537108433|Waiting
510610315366|In progress
510633251043|Waiting
510766687109|In progress
510797611610|Resolved
510833107115|In progress
510871022698|In progress
510871053358|Resolved
510935871059|Resolved
510967161032|Waiting
510971012298|Resolved
511026341106|In progress
511051016138|Waiting
511105611073|In progress
512271031091|Resolved
512410841063|Resolved
514101053438|Resolved
514381097103|Resolved
514651010165|Resolved
515101109875|In progress
515105141101|Waiting
515215861010|Waiting
515610743102|Resolved
517102210821|Waiting
518371023310|In progress
518688510108|Waiting
519106931013|In progress
519109661075|Waiting
521015635107|Waiting
521015910656|Resolved
521017686710|Resolved
521028731093|In progress
521091089285|In progress
522101084761|In progress
523726101046|Waiting
524105771101|Waiting
524107451099|Resolved
524121066210|In progress
525104878106|In progress
525139109610|Waiting
525567410310|Waiting
526223410910|Waiting
526410767103|Resolved
526777107103|Resolved
526858102510|Waiting
526929107710|Resolved
527861031085|Resolved
528777108105|Resolved
528854410108|Waiting
529103911024|Waiting
529381671010|Resolved
529810526710|Resolved
531016103694|In progress
531051041876|Waiting
531079661018|Resolved
533410767109|Resolved
534108716102|Waiting
534109341042|Waiting
534341031045|Resolved
536106641062|In progress
536276810910|Resolved
536410434106|In progress
536810391078|In progress
537374108310|Waiting
537556410106|In progress
538110715108|Resolved
539799321010|Resolved
541010532726|In progress
541033384102|Waiting
541058107199|Waiting
541059851110|Waiting
541061073539|In progress
542446910210|Waiting
543105102168|In progress
543361010863|Resolved
543771010567|Resolved
544131083510|Resolved
544771091092|Resolved
545105141096|Resolved
546210821075|Resolved
547105531055|Waiting
549108741032|Resolved
549665107105|Waiting
549991076210|In progress
551025361019|Resolved
551068743110|In progress
551079264510|Resolved
551718101014|Resolved
552510810457|In progress
554471083101|Resolved
555101033667|Waiting
556411056107|Waiting
556891221010|In progress
559223101015|Resolved
562107529610|Waiting
562331029101|Waiting
562910410461|Waiting
563158101013|Waiting
563935109102|Waiting
564110105845|Waiting
564310310763|Waiting
565101102657|Waiting
565109106153|Resolved
565944108410|In progress
566103274103|In progress
566110610532|Resolved
566161010944|Resolved
566410394104|Waiting
567109110153|In progress
569691051063|In progress
569943561010|Resolved
571010369511|Resolved
571011552810|In progress
571041065199|In progress
571048554105|In progress
571107766107|In progress
571891710105|In progress
572104810131|In progress
572108248106|In progress
572109104347|In progress
572651098810|Waiting
573109818107|Resolved
573189671010|Waiting
573710109857|Resolved
574553310110|Waiting
575810101553|In progress
575810108538|Waiting
577101027886|Resolved
577918104110|In progress
577994106210|Resolved
578108371029|In progress
581011094567|Resolved
581021086199|Waiting
581037103711|In progress
581059105976|Resolved
581061057361|Waiting
581065110841|In progress
581078210842|In progress
581910531610|Waiting
582481042710|In progress
583910101199|Waiting
584311471010|Waiting
584434105910|Waiting
585106441110|Resolved
585561310105|Resolved
585915710108|Waiting
586510922109|Waiting
587103932107|In progress
589103610688|In progress
589641105210|In progress
589810577101|Resolved
591010211238|In progress
591010218643|In progress
591010461891|Waiting
591011045245|Resolved
591013910435|Resolved
591061321910|Resolved
591087741043|Resolved
593102106628|In progress
593103791051|In progress
593255101058|In progress
593971061091|Resolved
594810104443|Waiting
594855101035|Waiting
594917101058|Resolved
595287101011|Resolved
596391101039|Resolved
596664110101|In progress
598731010498|Waiting
599110763710|In progress
599931071077|In progress
610101733669|In progress
610102634769|In progress
610104511219|Resolved
610107644625|Waiting
610109189777|In progress
610110566517|Resolved
610159461076|In progress
610193451093|In progress
610210121444|Waiting
610210228284|Waiting
610210728364|Waiting
610252557103|In progress
610278622210|Waiting
610347310345|In progress
610367254410|In progress
610369313710|Resolved
610410789866|Waiting
610456861031|Resolved
610458105969|Resolved
610479102837|In progress
610489106132|In progress
610491085252|Waiting
610498211033|In progress
610514415106|Waiting
610552410132|Waiting
610556941036|In progress
610566194110|In progress
610572810682|Waiting
610584989910|In progress
610656291085|Resolved
610658610848|Waiting
610687691078|Waiting
610710345199|Resolved
610716911610|In progress
610751033489|Resolved
610754610123|Waiting
610796101316|Resolved
610797106334|Resolved
610851744102|Resolved
610919675104|Resolved
610939431019|In progress
611027510656|In progress
611073441082|In progress
611855310104|In progress
613107105428|Resolved
614101084942|Waiting
614310107248|Resolved
616101057674|In progress
616222510106|Resolved
617101711053|Resolved
617148101049|Resolved
617395104210|Resolved
619832109610|In progress
621014110268|Waiting
621031015382|In progress
621071035511|Waiting
621310105266|Resolved
621898108102|In progress
622104110169|Resolved
623457101059|Resolved
624104832101|Resolved
624218101066|Resolved
628182110710|In progress
628891081089|Waiting
629101323610|Resolved
629398101710|Resolved
629710110956|Waiting
629910381033|In progress
631010221747|In progress
631010441282|In progress
631081381037|In progress
631101072483|Waiting
631104110761|In progress
632125101096|Resolved
632857211010|Resolved
634105161025|Resolved
635710481068|Waiting
636108210569|Waiting
636310921043|In progress
636710151510|Resolved
637182521010|Resolved
637748105710|In progress
638101258107|Waiting
638881010995|Waiting
641010922185|Resolved
641031104193|In progress
641037710126|In progress
641069986710|In progress
642710691710|Waiting
643910832910|Waiting
644110577101|Resolved
645102761024|Resolved
646101084945|In progress
647971101084|Waiting
648741048104|Resolved
649610102622|Resolved
651010227571|Resolved
651021310148|Waiting
651056675108|Waiting
651061063486|In progress
651067349210|In progress
651104210662|Waiting
653111571010|Waiting
653651910210|Waiting
655710410979|Resolved
656310106997|In progress
657631093108|Waiting
658591082105|In progress
658614410104|Resolved
658853108910|Waiting
661044127610|In progress
661067110977|Resolved
661076810974|Waiting
661089747102|In progress
663108341079|Waiting
664106962610|In progress
664457101056|In progress
665101058824|Resolved
665104791061|In progress
666102395710|Resolved
666161092910|Resolved
668102748107|Resolved
669109310444|Resolved
671010231924|Resolved
671010992772|Waiting
671027510753|Waiting
671044821026|Waiting
671341010445|In progress
673235105910|Resolved
673591031210|In progress
673781010412|Waiting
675481021057|Waiting
675910389910|In progress
675943101032|In progress
676685101011|Resolved
676889101064|Resolved
677351089102|In progress
677710421105|Waiting
678451010991|Waiting
679210110226|Waiting
679610210643|In progress
679710661045|Resolved
681033124910|In progress
681061069739|In progress
681109834101|In progress
681910652210|Waiting
682644103210|Resolved
685310657910|Waiting
686778610510|In progress
687108545107|In progress
687141010937|Resolved
687185109610|Resolved
688102106762|Resolved
688210210668|Waiting
691039898108|Waiting
691051012215|In progress
695588910610|In progress
696109106712|In progress
698102107845|Waiting
698108961071|Resolved
699104210427|In progress
699108107253|Resolved
699210451610|In progress
699610561028|In progress
710101452872|Waiting
710103475221|In progress
710105595496|Waiting
710109652741|In progress
710110561573|Resolved
710151061161|Resolved
710158182103|In progress
710197810186|Waiting
710241024999|Waiting
710244108821|Resolved
710310527277|Resolved
710371036573|In progress
710458385810|Waiting
710542343104|Resolved
710553921088|Waiting
710591610263|In progress
710592122108|In progress
710619434103|Resolved
710623453410|Waiting
710678271064|In progress
710710155975|Waiting
710728108815|Resolved
710736106173|Resolved
710737106676|Waiting
710772973710|Waiting
710791347510|Waiting
710821410233|Resolved
710891065143|Resolved
710910849114|Resolved
710969106133|Resolved
711010194742|Waiting
711011741062|In progress
711110751013|Resolved
711231010468|Resolved
715108641104|Waiting
716511010394|Resolved
716581010216|In progress
717356109104|Waiting
717910961083|Resolved
718107102233|In progress
719618910410|Resolved
721015694810|Resolved
721064852102|Waiting
721085791088|Resolved
721161710105|Resolved
721531028109|In progress
721751061015|Waiting
722110107644|Waiting
722931021026|In progress
723111010966|In progress
723510810768|Resolved
723668101083|Waiting
723851099101|Waiting
724491010923|Resolved
724661101071|In progress
724741069106|Resolved
725322210105|Waiting
726210741032|Resolved
727291079103|Resolved
727632510101|Waiting
728101066419|In progress
731011311065|In progress
731018231075|Resolved
731028411037|Resolved
731056317104|Waiting
731058461099|Waiting
733101810191|Waiting
736910983104|Resolved
737859810610|Waiting
738108157210|In progress
738851102510|Resolved
739271010336|In progress
739910474104|Resolved
741010242129|Resolved
741031073271|Resolved
741042610481|Waiting
741081021483|In progress
741085191043|Waiting
742741011035|In progress
744101059724|Resolved
744851106109|In progress
745810683104|In progress
746478103110|Waiting
747108110482|Waiting
748361041027|In progress
749261048310|In progress
751011047941|Resolved
751029103448|Resolved
751037784210|Resolved
751061108498|Resolved
751241010863|Resolved
751510751081|Resolved
752210710616|Waiting
753511031013|Waiting
754101845910|In progress
755271031099|Waiting
755510222103|Waiting
756107875106|Resolved
756195610110|Resolved
758510981038|Waiting
759295681010|Resolved
759755101061|Waiting
761010564464|Resolved
761016911073|In progress
761042913410|Waiting
761051097414|Resolved
761069105412|In progress
761071094136|Waiting
761721010756|Waiting
761812107310|Waiting
762210107825|Resolved
763410495310|Waiting
764105314310|Waiting
767610110575|In progress
767741091068|Waiting
767864104710|Waiting
769611017107|Resolved
769910964104|Waiting
771010443168|In progress
771046105914|Resolved
771051063662|Resolved
771052631027|Resolved
771061077113|Resolved
771101047575|Waiting
773491010639|Resolved
774710710468|Resolved
775610764108|Waiting
775761033106|Waiting
778391071016|Resolved
779782101022|Resolved
781026110788|Resolved
781096861013|Resolved
781107910217|In progress
781310821051|In progress
782684107310|In progress
783234410410|Waiting
784710514810|Resolved
788109110947|Waiting
791028281068|In progress
791052171410|In progress
791515101035|In progress
794349104103|Resolved
797761010518|Waiting
798861057102|In progress
810105991813|Resolved
810108247825|Resolved
810109553953|In progress
810110635788|Waiting
810125971410|Resolved
810148110133|Waiting
810159107443|Waiting
810192106569|Resolved
810225910612|Waiting
810261084438|Waiting
810295102759|Resolved
810310451427|Waiting
810311054617|Resolved
810367210273|In progress
810410113983|Waiting
810411024215|Waiting
810475961025|In progress
810517810287|Resolved
810519108241|In progress
810591019848|Resolved
810617105692|In progress
810698510895|Resolved
810798143810|Waiting
810845104549|Resolved
810881102989|In progress
810893211013|In progress
810939310377|In progress
810944835102|Resolved
810976919105|In progress
810993979101|Waiting
810995871019|Resolved
811015101484|In progress
811023610298|Resolved
811053631071|Waiting
811089631028|Resolved
813106105279|Resolved
813410310318|In progress
813476510810|Resolved
814410810186|Waiting
814710410633|Resolved
815451038210|In progress
816410481088|In progress
817111055210|In progress
817985410810|In progress
818610104535|Resolved
819310108196|In progress
821010246148|In progress
821010546819|In progress
821010732861|In progress
821034317103|Waiting
821035107116|In progress
821047186210|Resolved
821053210381|Waiting
821062911065|In progress
821651036810|Waiting
821871101107|Resolved
823410437108|Waiting
824810105713|Waiting
825186108210|Waiting
825331083104|Waiting
826669761010|Resolved
827101049842|Waiting
828110891610|Waiting
831031036556|Resolved
831066311058|Waiting
831105671094|Resolved
831108106126|Waiting
831108810298|Waiting
831151023110|Waiting
833105104828|In progress
833468410410|Waiting
835210104327|In progress
836101063661|Resolved
837349101058|Resolved
837431042109|Waiting
838771065102|Waiting
839191010526|Resolved
841037886510|Resolved
841054221016|In progress
841069671101|Resolved
841103496102|In progress
841141026810|In progress
842103210883|Resolved
842141101025|Resolved
842598106102|Waiting
843104104577|Waiting
843105109247|Resolved
843694102107|Resolved
844338481010|In progress
845661101062|Waiting
846510818106|In progress
846881083810|In progress
846981010333|Resolved
848108310173|Resolved
848133410610|In progress
851010326167|Waiting
851013451083|Waiting
851051034163|In progress
851093424510|In progress
851094746101|In progress
852810411065|In progress
852966571010|Waiting
853922491010|Waiting
854810410571|Waiting
855107318510|In progress
855810466410|Resolved
856748610510|Waiting
857513471010|Waiting
859103615810|Waiting
859575210101|In progress
859610978107|Resolved
861033910784|In progress
861071310168|Waiting
861094241065|Waiting
862105210777|In progress
862231010166|Resolved
862316104610|In progress
863947310102|Waiting
865610421079|Waiting
866431021058|Resolved
866510110235|Waiting
866851010771|In progress
868231010361|Waiting
868410858810|In progress
868710992108|In progress
868911081034|Resolved
869510163105|Waiting
871028810589|Waiting
871051610334|Resolved
871151010889|Waiting
874339431010|Resolved
875510147102|Waiting
878101093174|Resolved
878369104102|Waiting
879510532104|Resolved
879546108103|Resolved
879910946310|Waiting
881010765269|In progress
881057106157|Waiting
881071092299|Waiting
881076723110|In progress
882110672410|Resolved
883610921083|In progress
884154101028|Resolved
884210986610|In progress
884910104377|Resolved
885410331109|Waiting
887410713910|Resolved
889104751710|Waiting
889669710101|Resolved
889985610104|Resolved
891010416352|Waiting
891035199107|In progress
891041102341|Resolved
891348101107|Resolved
891510341062|In progress
892151010812|Waiting
893621043107|Waiting
894102761310|In progress
894273106101|Resolved
894773621010|Waiting
896425410510|Resolved
897210543110|Resolved
897610715107|Waiting
898517105310|Resolved
898610910266|Waiting
899101599110|Waiting
899106213510|Waiting
910103519279|Waiting
910107942173|Waiting
910110298997|Resolved
910110687646|Waiting
910136518710|In progress
910171981029|Resolved
910210619445|Resolved
910210957847|Resolved
910281069812|Waiting
910286984101|Waiting
910317775101|In progress
910331410418|In progress
910365211016|Waiting
910375310971|In progress
910386161097|Resolved
910485111081|In progress
910514197106|Resolved
910521673510|Waiting
910542910673|Resolved
910543311011|Resolved
910554189102|Resolved
910556994210|Waiting
910610192971|In progress
910610384382|Waiting
910610976955|Resolved
910629341084|In progress
910631079317|Waiting
910651066261|Resolved
910656110594|Waiting
910673543910|Waiting
910697108432|In progress
910710354562|In progress
910710864492|In progress
910728817210|Waiting
910741079568|In progress
910744471052|Resolved
910810142458|Waiting
910810413823|Resolved
910836108376|Waiting
910910778372|Resolved
910919410271|In progress
910952371106|Waiting
910961022731|Resolved
910961851021|Waiting
911010346676|Waiting
911073104572|Waiting
912103587310|In progress
912488108104|Resolved
912510998210|In progress
913910621108|Resolved
914161101107|In progress
916210259610|In progress
918910951056|In progress
919512102810|Resolved
921039833910|Resolved
921046410445|In progress
921051048333|In progress
921091027833|In progress
921104691031|In progress
921211010765|Waiting
921410108334|Resolved
921510592104|In progress
922610938105|Waiting
922910747108|In progress
924105659710|Resolved
925721010854|In progress
926710311064|In progress
926831081027|Waiting
927103756710|Resolved
928107610756|Waiting
929107841084|Waiting
931031074293|In progress
931031096193|Resolved
931049571033|In progress
931083321023|Waiting
931104510652|Resolved
932462101077|Resolved
934510942104|Waiting
935341071017|Waiting
938101025944|Waiting
939191027310|In progress
939781010719|In progress
941039410142|Waiting
941051069919|Waiting
941433711010|Waiting
942106271067|Resolved
942107410966|In progress
942109771048|Resolved
943410471105|In progress
944249310210|Resolved
946101073658|In progress
946497310510|In progress
947101064824|Waiting
947210283106|Waiting
947589101072|Resolved
949101047754|Resolved
949431093103|Waiting
949610273810|Waiting
949710103789|Resolved
951010594869|In progress
951022439106|Resolved
951034466910|Waiting
951067105117|Resolved
951101088698|In progress
954331010388|In progress
954910106993|Waiting
955109610991|In progress
955179103610|In progress
956101047365|Resolved
956310771104|Waiting
956474210210|Resolved
961058104146|In progress
961310971034|Waiting
961371011077|Resolved
963101118410|In progress
963103102279|Resolved
963158107410|In progress
963583610510|Resolved
963610326106|Waiting
963786410105|Resolved
964103571052|Resolved
964741018410|Resolved
965910865110|Waiting
966361041073|Waiting
968102819710|In progress
969107103445|Resolved
969410385102|In progress
971010969984|In progress
971039810744|Resolved
971056779710|In progress
971510103727|Resolved
971610107213|Waiting
971610231031|Waiting
972961010759|In progress
973105416107|Resolved
973523710510|Waiting
976587210710|In progress
981013998107|Resolved
981019103868|Resolved
981034102149|Waiting
981039526101|Resolved
981046910229|Waiting
982871061610|In progress
984819610710|In progress
984898610710|In progress
985110541028|In progress
985843107810|Resolved
987101081646|Waiting
987104107385|Resolved
988158771010|In progress
989164511010|In progress
991054358102|Waiting
991076610494|In progress
992101103336|Waiting
992210109816|Resolved
992810710141|Resolved
993106132810|Resolved
993107428104|Resolved
993159461010|Waiting
993461081110|Waiting
995181071047|Waiting
995531062710|In progress
996710101624|In progress
1010101392333|Resolved
1010103882695|Resolved
1010107466474|Waiting
1010151978210|Resolved
1010210962456|Resolved
1010222107484|Resolved
1010223579109|In progress
1010253494110|Waiting
1010261105535|Resolved
1010342110896|Waiting
1010356645105|In progress
1010410257539|Resolved
1010419918109|In progress
1010464101455|Resolved
1010468310618|In progress
1010481058317|Waiting
1010482110741|In progress
1010489557910|Waiting
1010510936654|Waiting
1010561104419|Waiting
1010655210618|Waiting
1010659210881|Resolved
1010659696104|Resolved
1010667102935|In progress
1010681034763|Waiting
1010684710265|In progress
1010694912104|In progress
1010710189135|Waiting
